Date,Open,High,Low,Close,Volume,Adj Close,daily_return,lag_return_1,lag_return_2,moving_avg_5,moving_avg_20,volatility_5,target_direction,lag_return_3,lag_return_5,moving_avg_10,moving_avg_50,close_to_ma_5,close_to_ma_10,close_to_ma_20,close_to_ma_50,volatility_10,volatility_20,momentum_5,momentum_10,momentum_20,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5,volume_ratio_20,intraday_return,high_low_range,open_close_range
2015-04-27,178.654,178.777,177.12,177.306,94326953,177.306,-0.004284855870477,0.0024319257812279,0.0024831120165691,177.3132,175.82165,0.0035637847326534513,1,0.0047630658267037,0.0093585104132722,176.8321,175.50158,0.9999593938860729,1.0026799432908393,1.0084423619048053,1.0102815028787777,0.005717258900270571,0.005847885243184308,0.004236568153241471,0.00791295746785381,0.024404617464554468,0.2940074381011857,93664354.6,112060916.6,1.0070741788893938,0.841747112748496,-0.00754531104817124,0.009345425422715431,-0.007602675600374407
2015-04-28,177.286,177.935,176.135,177.877,103248102,177.877,0.0032204211927402,-0.004284855870477,0.0024319257812279,177.6172,175.9561,0.003487798313630894,0,0.0024831120165691,-0.0011384360946543,176.99380000000002,175.5448,1.001462696180325,1.0049900052996206,1.0109169275745484,1.0132854974912386,0.0057591960272250255,0.005281304355115089,0.008618881019749836,0.00917394757744261,0.01534922483275114,0.09457688090486704,97081411.4,111507209.85,1.063520817333317,0.9259320732613596,0.003333596561488263,0.01011935213658883,0.0033225206181800243
2015-04-29,176.979,177.753,176.357,177.139,149391995,177.139,-0.0041489343760013,0.0032204211927402,-0.004284855870477,177.6056,176.12925,0.003808118529219954,0,0.0024319257812279,0.0047630658267037,177.00400000000002,175.56752,0.9973728305864229,1.0007626946283699,1.0057330057330056,1.0089508583364395,0.0058201338453557,0.004945613107355697,-0.00032731931127494285,0.0005761507481487627,0.01993942743960031,0.446922433499068,108359671.0,111442791.55,1.3786678532827956,1.34052631778318,0.0009040620638606647,0.007880816759719692,0.0009032454738933639
2015-04-30,176.587,176.959,174.654,175.38,191730791,175.38,-0.0099300549286154,-0.0041489343760013,0.0032204211927402,177.1542,176.24605000000003,0.005434808541546172,1,-0.004284855870477,0.0024831120165691,176.8441,175.55468000000002,0.9899849961220225,0.9917209564808778,0.995086131008326,0.999004982379279,0.006629421349525554,0.005432266782584935,-0.012705686315350961,-0.009034970250707763,0.013499456785557307,0.28340739408426807,122318611.6,112869224.35,1.5674703014696416,1.698698578856673,-0.0068351577409435215,0.013142889725168246,-0.006882198654350517
2015-05-01,176.192,177.306,176.088,177.266,122903381,177.266,0.0107537917664499,-0.0099300549286154,-0.0041489343760013,176.99360000000001,176.42505,0.008005326554692847,1,0.0032204211927402,0.0024319257812279,177.0786,175.58246,1.0015390386997043,1.0010582871109213,1.0047666133579103,1.0095883153704532,0.0063734812106232995,0.005850927681211913,-0.004509487895141717,0.013406051874846447,0.020611908846999594,-0.35897942965248597,132320244.4,113849803.2,0.928832784108733,1.0795221207725372,0.006095622956774336,0.006871029977547966,0.006058691458034727
2015-05-04,177.696,178.385,177.592,177.782,84305788,177.782,0.0029108796949217,0.0107537917664499,-0.0099300549286154,177.0888,176.5739,0.0078856384451926,0,-0.0041489343760013,-0.004284855870477,177.201,175.59992,1.0039144203360124,1.0032787625352002,1.0068418945268809,1.0124264293514484,0.005771051288906289,0.005731261117918229,0.002684624321793949,0.006932566068940549,0.017030405308772645,-0.3140482603973279,130316011.4,111268058.35,0.6469334588612187,0.7576818473349409,0.00048397262740867964,0.004460519062672137,0.0004837385112104303
2015-05-05,177.524,177.896,175.618,175.764,134702143,175.764,-0.0113509804142151,0.0029108796949217,0.0107537917664499,176.6662,176.64335,0.009234408657876437,0,-0.0099300549286154,0.0032204211927402,177.14170000000001,175.5774,0.9948931940574938,0.9922226104864071,0.9950218901532382,1.0010627791503919,0.006922478616635665,0.006317225276047421,-0.011878995035895623,-0.00336249766099439,0.00796559139784958,0.5977804869103411,136606819.6,113176203.95,0.9860572363401982,1.1901984542573094,-0.009914152452626073,0.012960560751917295,-0.010013427095423357
2015-05-06,176.329,176.632,173.983,175.005,160457063,175.005,-0.0043182904349013,-0.0113509804142151,0.0029108796949217,176.2394,176.64615,0.009242949241903853,1,0.0107537917664499,-0.0041489343760013,176.92249999999999,175.52971999999997,0.9929958908166959,0.9891619211801779,0.9907093927606121,0.9970106486810326,0.006776396216284225,0.006363893987669597,-0.012047036508053055,-0.012370412591635294,0.00032009328432858197,0.1911990368260139,138819833.2,115888765.3,1.155865551061619,1.3845782426331537,-0.007508691139857949,0.015136710379703443,-0.007565498128624967
2015-05-07,174.893,176.172,174.565,175.736,104851521,175.736,0.0041770235136138,-0.0043182904349013,-0.0113509804142151,176.3106,176.64475,0.008486950081084476,1,0.0029108796949217,-0.0099300549286154,176.7324,175.49952000000002,0.996740978704627,0.9943620977251482,0.9948554938655125,1.001347468072847,0.006899395920674117,0.006346370938412266,0.0020298779792451427,-0.010701599328968636,-0.00015930452197276956,-0.34654468279778994,121443979.2,116051021.55,0.8633735627793065,0.9034950283037815,0.00482008999788436,0.009144398415805523,0.00479696817954198
2015-05-08,177.398,178.25,177.315,178.041,185279413,178.041,0.0131162653070515,0.0041770235136138,-0.0043182904349013,176.46560000000002,176.71125,0.0092376470341686,0,-0.0113509804142151,0.0107537917664499,176.7296,175.51942,1.0089275190178708,1.0074203755341493,1.0075249877978905,1.014366387491481,0.008203266471776523,0.0069019429464470435,0.004371960782101558,-0.00015724241726522425,0.0075264131831067616,0.7670646189290855,133919185.6,120992982.65,1.3835165750888498,1.5313236267260495,0.0036246180903956116,0.005251599350711366,0.0036115276818261
2015-05-11,177.994,178.28,177.101,177.178,89988361,177.178,-0.0048471981172876,0.0131162653070515,0.0041770235136138,176.34480000000002,176.77445,0.009465646850851769,0,-0.0043182904349013,0.0029108796949217,176.71679999999998,175.53416,1.0047248345287185,1.0026098254382154,1.0022828525276135,1.0093647868882045,0.008237868399585114,0.006914954646768001,-0.0033974193112914497,-0.0007219157840119284,0.007185329194947521,-0.5143099843478023,135055700.2,121068549.7,0.6663055381352946,0.7432843725557571,-0.0045844241940739714,0.006654325029066826,-0.0046055379336035086
2015-05-12,176.367,177.197,175.533,176.672,142311109,176.672,-0.0028558850421609,-0.0048471981172876,0.0131162653070515,176.52640000000002,176.79505,0.007652195179325815,1,0.0041770235136138,-0.0113509804142151,176.59629999999999,175.51674,1.0008248058080829,1.0004286613026434,0.9993039963505765,1.0065820502363478,0.008194498436429542,0.006940774130123645,0.005166018069684197,-0.006774344069216398,0.0023374560308635495,0.5814390596579484,136577493.4,123720833.2,1.041980676737182,1.150259865854185,0.0017293484608799086,0.00941858358992945,0.001726362977721466
2015-05-13,177.066,177.686,176.459,176.701,112524625,176.701,0.0001641459880457,-0.0028558850421609,-0.0048471981172876,176.8656,176.77825,0.007108671090408141,1,0.0131162653070515,-0.0043182904349013,176.55249999999998,175.51444,0.9990693498339982,1.0008411095849676,0.9995630118524195,1.0067604693949967,0.008102829131562921,0.006867893627613612,0.009691151681380461,-0.002472634484783187,-0.0018979083468427804,-0.2093054028550927,126991005.8,123434697.2,0.8860834221379165,0.911612598017537,-0.002061378243141027,0.0069439335374446316,-0.0020656363008698824
2015-05-14,177.706,178.644,177.427,178.538,114029473,178.538,0.0103960928347888,0.0001641459880457,-0.0028558850421609,177.426,176.8562,0.008074086313670634,1,-0.0048471981172876,0.0041770235136138,176.8683,175.56306,1.0062674016209576,1.0094403575994115,1.0095094206479616,1.016945136408536,0.007943715316791639,0.007254651773816849,0.01594437110210789,0.018006614209145955,0.008808954734742525,0.013373499356251983,128826596.2,125039298.1,0.8851392209646846,0.9119490810705375,0.004681890313214084,0.006816476044315568,0.004660072365546953
2015-05-15,178.748,178.873,178.25,178.738,90890282,178.738,0.0011202097032563,0.0103960928347888,0.0001641459880457,177.5654,177.04705,0.005870436138493671,1,-0.0028558850421609,0.0131162653070515,177.0155,175.61201999999997,1.0066037640215941,1.0097307862870766,1.0095508510308417,1.0178004899664614,0.00729699829429578,0.006673021739890937,0.003914828606893961,0.008303904866133527,0.021821279320378917,-0.20292289696015697,109948770.0,118225723.35,0.8266602891510292,0.7687860088698709,-5.594468189848785e-05,0.0034855486801910643,-5.594781188102645e-05
2015-05-18,178.565,179.543,178.499,179.286,88521933,179.286,0.003065940091083,0.0011202097032563,0.0103960928347888,177.987,177.18345,0.00496587889695464,0,0.0001641459880457,-0.0048471981172876,177.16590000000002,175.72135999999998,1.007298285829864,1.0119667498090772,1.0118665146208634,1.0202857523980011,0.00730202435902483,0.006406207359278761,0.011897639661809123,0.008459799079771901,0.015451013264762947,-0.026057230188811564,109655484.4,117172887.65,0.8072731928034782,0.7554813641225475,0.004037745358832939,0.0058230982898832655,0.004021507535446179
2015-05-19,179.362,179.697,178.93,179.216,85717175,179.216,-0.0003904376248005,0.003065940091083,0.0011202097032563,178.49579999999997,177.32639999999998,0.00440721920024672,0,0.0103960928347888,-0.0028558850421609,177.5111,175.81574,1.0040348288307066,1.0096044698049869,1.0106560557254871,1.0193399066545463,0.00596443775077643,0.006396554671954066,0.01439956529614217,0.019639971780341714,0.01621143476017406,-0.031684328447730614,98336697.6,117150605.5,0.871670262394494,0.7316835848535158,-0.0008139962756881981,0.004279751807874274,-0.0008146594054101563
2015-05-20,179.325,179.869,178.787,179.094,91354736,179.094,-0.0006807427908223,-0.0003904376248005,0.003065940091083,178.9744,177.42125000000001,0.004550815765046993,1,0.0011202097032563,0.0001641459880457,177.92000000000002,175.96370000000002,1.000668251995816,1.0065984712230214,1.0094281265631935,1.017789464531605,0.0056409593611012965,0.00633564075547215,0.01354265114515485,0.023365046712951143,0.010705598853253617,0.06576932802556779,94102719.8,117068307.45,0.9707980406321901,0.780354119658027,-0.0012881639481388237,0.006041520095592223,-0.0012898254547890748
2015-05-21,178.939,179.839,178.797,179.631,76980654,179.631,0.0029984254078863,-0.0006807427908223,-0.0003904376248005,179.193,177.52095,0.0017879140409134463,0,0.003065940091083,0.0103960928347888,178.30949999999999,176.13121999999998,1.002444291908724,1.007411270852086,1.0118862027270583,1.0198702989736856,0.005610229122948201,0.006344950119281254,0.00612194602829641,0.02216392770974651,0.011225138906871823,-0.15734358862358266,86692956.0,114820535.75,0.8879689602463203,0.6704432573595617,0.003867239673855377,0.005800780488891125,0.0038523417450217795
2015-05-22,179.226,179.669,179.122,179.178,68266730,179.178,-0.0025218364313509,0.0029984254078863,-0.0006807427908223,179.281,177.5764,0.002456854798794041,0,-0.0003904376248005,0.0011202097032563,178.4232,176.27723999999998,0.999425482901144,1.004230391563429,1.0090192165175103,1.0164556694897198,0.004245513088589171,0.006365401268716232,0.0024617037227674388,0.006386169477816894,0.006227922883826009,-0.11319628435476792,82168245.6,114589111.4,0.8308164486354812,0.5957523290472082,-0.0002678182852934386,0.003052830146558155,-0.0002678900311422263
2015-05-26,178.71,179.122,176.835,177.256,147635316,177.256,-0.0107267633303195,-0.0025218364313509,0.0029984254078863,178.875,177.5739,0.005133100987244355,1,-0.0006807427908223,0.003065940091083,178.431,176.33679999999995,0.9909489867225716,0.9934148214155611,0.998209759429736,1.0052127519610203,0.005353231138896019,0.006761830438123943,-0.011322691119217354,0.00044023524365321975,-0.0002819983531296977,1.1626246928774822,93990922.2,117254529.55,1.5707401581383782,1.259101175592922,-0.008136086396956005,0.01290224308344996,-0.008202825292232747
2015-05-27,177.716,179.169,177.296,178.939,110796299,178.939,0.0094947420679694,-0.0107267633303195,-0.0025218364313509,178.81959999999998,177.627,0.007426551746473724,0,0.0029984254078863,-0.0003904376248005,178.6577,176.42196,1.0006677120405147,1.0015745193182268,1.0073862644755582,1.0142671581247593,0.0059930342182148945,0.007057806096063206,-0.001545620926703073,0.01283168809998192,0.0059704177605872655,-0.2495271321124818,99006747.0,117631939.4,1.1190782684739657,0.9418895885346594,0.00688176641382872,0.010467254203946702,0.006834731388908985
2015-05-28,178.654,178.854,178.051,178.758,89056895,178.758,-0.0010115178915719,0.0094947420679694,-0.0107267633303195,178.7524,177.70795,0.007432404359529266,0,-0.0025218364313509,-0.0006807427908223,178.8634,176.51287999999997,1.0000313282506976,0.9994107234906638,1.0059088521363282,1.0127192984443971,0.006029040839741364,0.006987737479947224,-0.001876109752420474,0.011641133892847266,0.009139715138958726,-0.19621056114879798,98547178.8,114615184.4,0.9036980671028606,0.7770078237556802,0.0005821308227076551,0.004492106646975384,0.0005817921435684747
2015-05-29,178.692,178.728,177.352,177.629,148482464,177.629,-0.0063158012508531,-0.0010115178915719,0.0094947420679694,178.352,177.8204,0.007548629930970789,1,-0.0107267633303195,0.0029984254078863,178.77249999999998,176.53966,0.9959462187135552,0.993603602343761,0.998923633058974,1.0061705114873338,0.005480056073706303,0.006746986213892221,-0.01114506961493289,-0.005091353101300711,0.01282358307674758,0.6672764528788029,112847540.8,112452768.05,1.315779351037484,1.3203984799554251,-0.005948783381460931,0.007746482837824932,-0.005984383180674421
2015-06-01,178.318,178.664,177.187,177.994,110944642,177.994,0.002054844648115,-0.0063158012508531,-0.0010115178915719,178.11520000000002,177.8568,0.007776354960478072,0,0.0094947420679694,-0.0025218364313509,178.6981,176.58984,0.9993195415102135,0.9960598349954476,1.00077140710954,1.0079515333384979,0.005518533482524295,0.006329433868915545,-0.00660795410150794,-0.00416251720395211,0.004106822515316022,-0.25280979981582197,121383123.2,111854831.1,0.9140038505781337,0.9918627645221129,-0.0018169786561088182,0.008298032517949906,-0.0018202860770588462
2015-06-02,177.514,178.528,176.89,177.811,108775691,177.811,-0.0010281245435238,0.002054844648115,-0.0063158012508531,178.2262,177.85825,0.005794427441257801,1,-0.0010115178915719,-0.0107267633303195,178.55059999999997,176.60569999999998,0.9976703761848706,0.995857756848759,0.9997343390031107,1.00682480803281,0.005382754644911562,0.006302653101922771,0.003131064674820605,-0.008227078522583975,0.00016312112587324457,-0.019549849013889342,113611198.2,113078326.25,0.9574381110611331,0.9619499563471828,0.0016731074732133635,0.009212028502173685,0.0016703128602842177
2015-06-03,178.376,178.911,177.792,178.298,104386040,178.298,0.002738863174944,-0.0010281245435238,0.002054844648115,178.098,177.98495,0.0035761753141378538,0,-0.0063158012508531,0.0094947420679694,178.4588,176.63801999999998,1.0011229772372514,0.9990989516908104,1.0017588565774802,1.0093976370432596,0.005499723263215747,0.005724898104935085,-0.0035822263452908176,-0.005122310507990391,0.014417059238524432,-0.04035507345110778,112329146.4,111562521.1,0.9292872183706009,0.9356730107096872,-0.00043727855765351254,0.006276009826245947,-0.0004374698538402167
2015-06-04,177.563,178.25,176.469,176.777,180531571,176.777,-0.0085306621498839,0.002738863174944,-0.0010281245435238,177.7018,178.07354999999998,0.00502208023132839,0,0.002054844648115,-0.0010115178915719,178.2271,176.65964,0.9947957758447016,0.9918637513599221,0.9927190197533547,1.000664328309511,0.0060600937538917935,0.005991725652355834,-0.011082021503932782,-0.01293734016773318,0.010125424987857512,0.729460864690336,130624081.6,112566246.5,1.382069590757605,1.6037806768301544,-0.004426597883568094,0.010074840052721825,-0.00444627977621524
2015-06-05,176.642,177.149,175.819,176.489,144661033,176.489,-0.0016291712157123,-0.0085306621498839,0.002738863174944,177.4738,178.1112,0.004472971798169994,0,-0.0010281245435238,-0.0063158012508531,177.91289999999998,176.72740000000002,0.9944510119240135,0.9919966455495921,0.9908922066663972,0.9986510297780649,0.005870395504411523,0.0059457392086232,-0.0064178709557559666,-0.01749141295210732,0.004284836345427312,-0.19869398909734182,129859795.4,114556722.1,1.1139785994149194,1.262789562656315,-0.0008661586712106498,0.0075358804231425896,-0.0008669095524366481
2015-06-08,176.384,176.529,175.313,175.4,105862793,175.4,-0.006170356226167,-0.0016291712157123,-0.0085306621498839,176.95499999999998,177.97915,0.004452876424712763,0,0.002738863174944,0.002054844648115,177.5351,176.78176,0.9912124551439633,0.9879736457748356,0.9855086958219544,0.9921838090083502,0.006034939652614003,0.005271654503927549,-0.014573524950279193,-0.021085177867818494,-0.014833661909335438,-0.26820104346966744,128843425.6,110585891.1,0.8216390747685927,0.957290228861754,-0.005578737300435304,0.006932725199543946,-0.005610034207525544
2015-06-09,175.37,175.924,174.699,175.37,124803966,175.37,-0.0001710376282781,-0.006170356226167,-0.0016291712157123,176.46679999999998,177.88875,0.00455932517108506,1,-0.0085306621498839,-0.0010281245435238,177.3465,176.82752,0.9937846665775093,0.9888551507923754,0.9858408696446516,0.9917573916096318,0.005230292691724986,0.005182559100300414,-0.013728059568868134,-0.010639978336417388,-0.0102044271862195,0.1789219088523386,132049080.6,112326671.35,0.9451331689165885,1.1110804272933705,0.0,0.006985231225409103,0.0
2015-06-10,176.163,177.849,176.107,177.455,159327143,177.455,0.0118891486571248,-0.0001710376282781,-0.006170356226167,176.2982,177.9279,0.00791559453627398,1,-0.0016291712157123,0.002738863174944,177.1981,176.87286,1.0065616098179109,1.001449789811516,0.9973421818613046,1.0032912907045208,0.00579168934229908,0.0058372131908823194,-0.004728039574195986,-0.008293329011562545,0.004431941677232487,0.27661923019337387,143037301.2,113177473.05,1.1138852709281963,1.4077637422564808,0.007334116698739244,0.009816573215744782,0.007280719055535214
2015-06-11,177.916,178.443,177.666,178.051,87811332,178.051,0.0033585979544108,0.0118891486571248,-0.0001710376282781,176.553,177.9954,0.0067601277808104375,0,-0.006170356226167,-0.0085306621498839,177.12740000000002,176.96036,1.008484704309754,1.0052143259597328,1.0003123676229835,1.0061631881851958,0.00593842770672363,0.0058786636255491135,0.007206819891728111,-0.00395506774521992,0.00764002467445013,-0.44886144101636216,124493253.4,111941808.4,0.7053501262261975,0.7844373184165926,0.0007587850446277508,0.004363918203211525,0.000758209726426647
2015-06-12,177.207,177.916,176.403,176.691,162953838,176.691,-0.0076382609477059,0.0033585979544108,0.0118891486571248,176.5934,177.90304999999998,0.007886000329325906,0,-0.0001710376282781,-0.0016291712157123,177.03359999999998,177.03329999999997,1.0005526820368145,0.9980647741445693,0.9931870195592488,0.9980664654615828,0.0060978781367663605,0.00564258920237227,0.0011445472522366718,-0.005280669260086968,-0.010345136609573369,0.8557267528979062,128151814.4,114388026.65,1.2715687153002182,1.424570759478173,-0.002911848854729165,0.008562971515244155,-0.0029203524797527386
2015-06-15,175.552,176.231,174.766,175.934,147846071,175.934,-0.0042843155565366,-0.0076382609477059,0.0033585979544108,176.7002,177.76285000000001,0.007539396024136598,1,0.0118891486571248,-0.006170356226167,176.82760000000002,177.07826,0.9956638419198167,0.9949464902537838,0.9897118548673133,0.9935381113412792,0.006130727981766194,0.005689890365357531,0.003044469783352266,-0.011573423823274975,-0.015687766451454088,-0.09271194336643973,136548470.0,117235816.1,1.0827369285060462,1.261099857691015,0.0021759934378418077,0.008326986256209734,0.0021712687712437903
2015-06-16,175.782,176.959,175.608,176.881,101399391,176.881,0.0053827003308057,-0.0042843155565366,-0.0076382609477059,177.0024,177.6426,0.00779644931109233,1,0.0033585979544108,-0.0001710376282781,176.7346,177.11978,0.9993141335936688,1.000828360717143,0.9957127400747344,0.9986518727609079,0.006470268887401375,0.005794815846578289,0.008616068882933092,-0.005230272592809282,-0.013414321252077643,-0.31415565990928496,131867555.0,117879689.0,0.7689487455803666,0.8601939134739319,0.006252062213423385,0.007637903449211612,0.006213216795472603
2015-06-17,177.159,177.782,176.163,177.159,150608910,177.159,0.0015716781338865,0.0053827003308057,-0.0042843155565366,176.9432,177.53975,0.005452156519066094,1,-0.0076382609477059,0.0118891486571248,176.6207,177.17546,1.0012196004141443,1.0030477741284005,0.9978554098448376,0.9999070977436717,0.006415537372359665,0.005816173285729895,-0.0016680285142713913,-0.006388181583640962,-0.011477769841978458,0.48530389102632787,130123908.4,121124275.75,1.1574268852809835,1.2434246485061027,0.0,0.009138683329664311,0.0
2015-06-18,177.773,179.494,177.197,179.008,197154607,179.008,0.0104369521164604,0.0015716781338865,0.0053827003308057,177.1346,177.53545,0.007264477619752958,0,-0.0042843155565366,0.0033585979544108,176.84380000000002,177.25664,1.0105761381457943,1.012237918434234,1.00829439979452,1.0098803632969688,0.006618281849816798,0.0063141010162990705,0.00537486450511393,0.012620420077272598,-0.0004801947580599375,0.30905008873645,151992563.4,126414269.3,1.2971332451387552,1.55959139812075,0.006947061702283326,0.012831828745084001,0.00689913299964255
2015-06-19,178.787,178.844,177.83,178.233,154339233,178.233,-0.0043294154451197,0.0104369521164604,0.0015716781338865,177.443,177.46555,0.006365209177590078,1,0.0053827003308057,-0.0076382609477059,177.0182,177.30602,1.004452133924697,1.0068625711932446,1.0043245012905322,1.0052281360779516,0.006802440958699695,0.006343182477970814,0.008727099852284592,0.009881635682677192,-0.00778262103979821,-0.21716649005315913,150269642.4,130282198.25,1.0270819211053104,1.18465327629671,-0.0030986592984948683,0.005689182137987811,-0.003108290832786308
2015-06-22,179.139,179.733,178.911,179.13,83624182,179.13,0.0050327380451431,-0.0043294154451197,0.0104369521164604,178.0822,177.46314999999998,0.005453498878406946,1,0.0015716781338865,-0.0042843155565366,177.3912,177.35440000000003,1.00588379972844,1.0098020645894497,1.0093926541932792,1.0100115926077953,0.006400125741710771,0.006432693540521534,0.018165903122761895,0.021265678449258862,-0.0002678900311422483,-0.458179360007575,137425264.6,131050070.85,0.6085066107997147,0.6381086363220383,-5.0240316179137715e-05,0.004588846089432271,-5.0242840395324915e-05
2015-06-23,179.344,179.601,178.863,179.256,80999157,179.256,0.0007033997655334,0.0050327380451431,-0.0043294154451197,178.5572,177.56315,0.005476606294815285,0,0.0104369521164604,0.0053827003308057,177.7798,177.42124,1.0039135918349975,1.00830353054734,1.009533791217378,1.0103412646648169,0.006371179834229242,0.005915935539560757,0.013427106359642949,0.022158864115869203,0.011283115945299516,-0.03139074053962043,133345217.8,127718262.9,0.6074395342882706,0.634201837394392,-0.0004906771344455006,0.004117017003614939,-0.0004909180166911783
